ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00102,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00106,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00115,11,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00119,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00131,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00144,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18276,00153,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00001,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00009,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00017,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00022,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00055,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00059,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00064,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00069,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00070,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00071,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00074,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00082,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00083,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00096,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18296,00137,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00007,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00014,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00015,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00028,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00043,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00056,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00060,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00065,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00068,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00071,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00074,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00075,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00076,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18315,00086,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00016,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00021,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00034,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00041,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00045,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00064,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00066,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00097,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00109,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00113,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00114,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00124,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00129,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,07,ZEPITA,18334,00138,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00007,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00014,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00018,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00024,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00026,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00027,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00028,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00039,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00050,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00074,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00075,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00076,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00084,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00087,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18353,00093,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00018,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00022,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00033,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00037,4,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00040,5,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00043,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00048,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,0,1,0,0, 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00068,8,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00071,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00072,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00077,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00081,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00085,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00091,14,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,04,CHUCUITO,04,KELLUYO,18373,00100,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00003,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00009,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00015,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00031,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00032,5,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00037,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00043,7,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00045,8,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00066,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00078,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00094,11,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00097,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00104,13,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00113,14,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18393,00135,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00001,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00009,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00012,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00028,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00029,5,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00030,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00031,7,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00034,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00043,9,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00077,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00079,11,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00090,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00109,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00112,14,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18412,00113,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00005,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00014,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00016,3,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00048,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00049,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00053,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00056,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00058,8,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00062,9,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00063,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00065,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00066,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00071,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00078,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18431,00083,15,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00004,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00014,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00023,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00024,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00026,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00040,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00043,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00050,8,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00058,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00105,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00119,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,13,YUNGUYO,01,YUNGUYO,18450,00128,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
