ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00064,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,0, , ,1, ,0,0,80,0,0,0,0,60,200,1200,0, , ,10,0,15,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1235,1435, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00074,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,2, ,0,0,480,0,0,0,30,460,1210,1000,0, , ,20,30,0,0,0,0,0,0,0, , , , ,420,0,0,0,0,0,50,1520,2730, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00092,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,5880,980, , ,12,2,0,0,1300,1200,0,0,0,1400,10760,2820,1680, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,4600,15360, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00093,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,750,400, , ,3,2,0,0,620,0,0,0,60,700,2530,2000,0, , ,50,60,0,0,0,0,0,0,0, , , , ,825,0,0,0,0,0,20,2955,5485, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00095,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,0, , ,2, ,0,0,120,0,0,0,0,80,360,2400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,2410,2770, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00105,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,960,0,0,0,0,800,1760,2000,1320, , ,0,0,50,30,0,0,0,0,0, , , , ,120,0,0,0,0,0,0,3520,5280, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00109,14,1,2,6,162.719047619048,1, ,1,0,0,0,0,270,40, , ,2,1,0,0,200,0,0,0,0,250,760, , , , , , , , , , , , , , , , , , , , , , , , , ,760, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18141,00115,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,100, , ,2,1,0,0,300,0,0,0,0,350,1050,1600,0, , ,0,30,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1640,2690, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00013,1,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,50, , ,1,1,0,0,20,0,0,0,0,180,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00016,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,200,250,1000,1380, , ,0,0,0,20,0,0,0,0,0, , , , ,300,0,0,0,0,0,0,2700,2950, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00028,3,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,50,0,0,0,0,150,250, , , , , , , , , , , , , , , , , , , , , , , , , ,250, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00030,4,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,250,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00033,5,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,50,0,0,0,0,100,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00036,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,475,0,0,0,0,1000,1475,4000,1200, , ,100,100,60,50,0,0,0,0,0, , , , ,570,0,0,0,0,0,0,6080,7555, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00040,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,500,550,1000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,225,0,0,0,0,0,0,1225,1775, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00055,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,45, , ,1,1,0,0,50,0,0,0,0,1000,1195,1000,1200, , ,0,0,0,0,0,0,0,0,0, , , , ,750,0,0,0,0,0,0,2950,4145, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00057,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,105,155,4000,2000, , ,50,50,0,0,0,0,0,0,0, , , , ,675,0,0,0,0,0,0,6775,6930, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00062,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,0, , ,2, ,0,0,50,0,0,0,0,500,850,2000,1200, , ,60,0,60,50,0,0,0,0,0, , , , ,102,0,0,0,0,0,0,3472,4322, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00063,11,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,80, , ,1,1,0,0,150,0,0,0,0,150,430, , , , , , , , , , , , , , , , , , , , , , , , , ,430, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00079,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,120,220,2500,1200, , ,100,0,0,50,0,0,0,0,0, , , , ,600,0,0,0,0,0,60,4510,4730, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00089,13,1,2,6,162.719047619048,1, ,1,0,0,0,0,100,0, , ,1, ,0,0,60,0,0,0,0,100,260, , , , , , , , , , , , , , , , , , , , , , , , , ,260, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00095,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,50,0, , ,1, ,0,0,60,0,0,0,0,250,360,600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,600,960, 
2022,21,PUNO,05,EL COLLAO,03,PILCUYO,18160,00106,15,1,2,6,162.719047619048,1, ,1,0,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,150,250, , , , , , , , , , , , , , , , , , , , , , , , , ,250, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00002,1,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,1200,0, , ,0,0,90,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,0,1340,1340, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00004,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,180,0, , ,2, ,0,0,0,0,0,0,0,0,180,2400,0, , ,0,0,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2600,2780, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00018,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,0,200,800,0, , ,0,0,50,0,0,0,0,0,0, , , , ,50,0,0,0,300,0,0,1200,1400, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00033,4,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,2400,0, , ,0,0,100,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,300,2850,2850, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00051,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,0,200,2400,0, , ,0,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,400,0,0,2900,3100, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00060,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,0, , ,2, ,0,0,0,0,0,0,0,0,300,1200,0, , ,0,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1300,1600, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00061,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,0, , ,2, ,0,0,0,0,0,0,0,0,300,1200,0, , ,0,0,200,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,0,1450,1750, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00072,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,270,0, , ,3, ,0,0,0,0,0,0,0,0,270,800,0, , ,0,0,200,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,0,1050,1320, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00080,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,270,0, , ,2, ,0,0,0,0,0,0,0,0,270,1200,0, , ,100,0,200,0,0,0,0,0,0, , , , ,100,0,0,0,0,0,0,1600,1870, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00086,10,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,3000,0, , ,100,0,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3300,3300, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00100,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,180,0, , ,2, ,0,0,0,0,0,0,0,0,180,2400,0, , ,0,0,400,0,0,0,0,0,0, , , , ,50,0,0,0,0,0,0,2850,3030, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00103,12,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,1200,0, , ,0,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1300,1300, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00115,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1200,1200, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00123,14,1,2,6,162.719047619048,1, ,0,1, , , , , , , , , , , , , , , , , , ,2400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2400,2400, 
2022,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18180,00132,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,0,200,2500,0, , ,0,0,300,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2800,3000, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00003,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,200,240,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,5,1605,1845, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00006,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,100,220,3200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,620,0,0,0,0,0,10,3830,4050, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00008,3,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00009,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,1200,0, , ,1, ,0,0,0,0,0,0,0,100,1300,1000,0, , ,0,0,50,0,160,0,0,0,0, , , , ,0,0,0,0,0,0,0,1210,2510, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00027,5,1,2,6,162.719047619048,1, ,1,0,0,0,0,100,100, , ,2,2,0,0,0,0,0,0,0,150,350, , , , , , , , , , , , , , , , , , , , , , , , , ,350, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00039,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,1600,0, , ,0,0,10,0,50,0,0,0,0, , , , ,410,0,0,0,0,0,0,2070,2270, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00040,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,1600,0, , ,0,0,0,0,70,0,0,0,0, , , , ,0,0,0,0,0,0,5,1675,1775, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00050,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,140,0,0,0,0,100,240,1600,0, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1620,1860, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00054,11,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,400,0,0,0,0,100,500, , , , , , , , , , , , , , , , , , , , , , , , , ,500, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00069,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,80,2000,0, , ,0,0,0,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,15,2065,2145, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00072,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,480,0,0,0,0,80,560,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1610,2170, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00076,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,80,200,1200,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1210,1410, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18200,00089,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,0,0,0,0,100,250,2000,0, , ,0,0,0,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,5,2055,2305, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00004,1,1,2,6,162.719047619048,1, ,1,0,0,0,0,480,0, , ,3, ,0,0,60,0,0,0,0,200,740, , , , , , , , , , , , , , , , , , , , , , , , , ,740, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00011,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,60,160,1000,0, , ,100,150,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1250,1410, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00013,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,80,130,1000,0, , ,0,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1010,1140, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00022,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,0, , ,2, ,0,0,100,0,0,0,0,250,510,2400,0, , ,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2480,2990, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00044,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,250,330,1500,0, , ,0,0,50,20,0,0,0,0,0, , , , ,500,0,0,0,0,0,40,2110,2440, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00048,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,0, , ,1, ,0,0,50,0,0,0,0,0,130,1000,0, , ,0,0,50,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1170,1300, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00058,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,8,0,300,0,0,0,0,105,413,0,1200, , ,36,30,0,0,0,0,0,0,0, , , , ,350,0,0,0,0,0,10,1626,2039, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00061,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,0, , ,2, ,8,0,100,0,0,0,0,120,388,2000,0, , ,30,20,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,2070,2458, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00078,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,0, , ,1, ,0,0,50,0,0,0,0,100,240,800,0, , ,0,0,50,30,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,880,1120, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00082,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,0, , ,3, ,0,0,150,0,0,0,0,150,420,1600,0, , ,0,0,50,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1700,2120, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00109,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,120,170,1600,0, , ,0,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1630,1800, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00110,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,100,200,1500,0, , ,30,50,0,50,0,0,0,0,0, , , , ,70,0,0,0,0,0,10,1710,1910, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00129,13,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,500,0,0,0,0,350,850, , , , , , , , , , , , , , , , , , , , , , , , , ,850, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00144,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,0,80,600,0, , ,0,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,610,690, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18219,00173,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,140,0, , ,2, ,0,0,100,0,0,0,0,200,440,1600,0, , ,0,0,50,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1700,2140, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00003,1,1,2,6,162.719047619048,1, ,1,0,0,0,0,160,160, , ,2,2,0,0,305,0,0,0,0,65,690, , , , , , , , , , , , , , , , , , , , , , , , , ,690, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00006,2,1,2,6,162.719047619048,1, ,1,0,0,0,0,320,160, , ,4,2,0,0,80,0,0,0,0,65,625, , , , , , , , , , , , , , , , , , , , , , , , , ,625, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00018,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,320,0, , ,4, ,0,0,120,0,0,0,0,50,490,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,860,1350, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00024,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,1000,400, , ,5,2,0,0,0,0,0,0,0,60,1460,1440,0, , ,0,0,100,0,0,0,0,160,40, , ,4,1,0,0,0,0,0,0,50,1790,3250, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00037,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,320,140, , ,4,2,0,0,500,0,0,50,0,60,1070,3200,0, , ,25,100,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,3370,4440, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00046,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,60,180,3510,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,3510,3690, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00052,7,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,30,60, , , , , , , , , , , , , , , , , , , , , , , , , ,60, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00055,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,60,100,800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,90,890,990, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00063,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,800,140, , ,5,2,0,0,200,0,0,0,0,315,1455,720,1440, , ,0,60,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,2320,3775, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00070,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,320,0, , ,4, ,0,0,292,0,0,0,0,2280,2892,1440,0, , ,100,60,0,0,0,0,0,240,0, , ,2, ,0,0,0,0,0,0,80,1920,4812, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00080,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,0,120,1000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1000,1120, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00081,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,250,0, , ,80,55,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,18,403,503, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00097,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,2800,1960, , ,10,7,0,0,360,1500,0,0,500,500,7620,3000,1200, , ,0,0,50,20,0,0,0,1960,1680, , ,7,6,0,0,0,0,0,0,100,8010,15630, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00102,14,1,2,6,162.719047619048,1, ,1,0,0,0,0,160,160, , ,4,4,0,0,120,0,0,0,0,60,500, , , , , , , , , , , , , , , , , , , , , , , , , ,500, 
2022,21,PUNO,04,CHUCUITO,01,JULI,18238,00151,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,60,180,1200,0, , ,10,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,60,1300,1480, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00005,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,45,65,720,720, , ,0,10,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1470,1535, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00012,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,300,200, , ,2,2,0,0,20,0,0,0,0,500,1020,744,840, , ,20,20,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,1669,2689, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00019,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,50,50, , ,1,1,0,0,540,0,0,0,0,75,715,1560,1920, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,51,3531,4246, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00030,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,50,70,1710,2000, , ,0,0,15,0,0,0,0,0,0, , , , ,400,0,0,0,0,0,10,4135,4205, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00046,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,52,0,0,0,0,15,67,1100,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1120,1187, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00055,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,50,40, , ,1,1,0,0,50,0,0,80,0,120,340,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,1610,1950, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00056,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,10,0,0,0,0,120,130,1440,0, , ,0,20,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1500,1630, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00066,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,120, , , ,1,0,0,252,0,0,0,0,300,672,9200,1880, , ,0,0,150,30,110,0,0,0,0, , , , ,285,0,0,0,0,0,136,11791,12463, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00071,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,70,0,0,0,0,100,170,720,2880, , ,0,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,3635,3805, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00086,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,100,200,900,960, , ,0,9,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,24,1893,2093, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00093,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,240,0,0,0,0,150,390,1080,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,66,1146,1536, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00107,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,36,0,0,0,0,360,396,1560,1200, , ,0,0,63,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,35,2858,3254, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00110,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,80, , ,1,1,0,0,720,0,0,0,0,130,1010,1200,900, , ,0,0,50,0,0,0,0,0,0, , , , ,1458,0,0,0,800,0,40,4448,5458, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00112,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,120,180,7200,1080, , ,0,0,17,0,240,0,0,0,0, , , , ,0,0,0,0,0,0,44,8581,8761, 
2022,21,PUNO,04,CHUCUITO,06,POMATA,18257,00132,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,400,460,2214,1152, , ,0,0,10,0,0,0,0,0,0, , , , ,180,0,0,0,0,0,8,3564,4024, 
